id,Distance,Start_coordinates,End_coordinates
14909345.0,701.1,"[51.881125, 4.740745]","[51.886027, 4.735895]"
17307515.0,338.0,"[51.87945, 4.7411]","[51.88212, 4.73978]"
9705447.0,1287.6,"[51.892787, 4.75466]","[51.88779, 4.737854]"
14909353.0,1523.2,"[51.886915, 4.735597]","[51.892952, 4.755503]"
12024391.0,841.3,"[51.873307, 4.750751]","[51.874284, 4.738657]"
7063536.0,905.2,"[51.874279, 4.738666]","[51.873193, 4.751704]"
12313367.0,1030.5,"[51.877432, 4.754308]","[51.868683, 4.749468]"
12554726.0,1444.9,"[51.887213, 4.736492]","[51.892893, 4.755395]"
15658378.0,1868.9,"[51.893177, 4.77875]","[51.884272, 4.796026]"
12431514.0,242.7,"[51.891404, 4.788577]","[51.893399, 4.787262]"
7420681.0,1064.2,"[51.870218, 4.778595]","[51.869342, 4.793594]"
12411332.0,522.5,"[51.894252, 4.78539]","[51.893106, 4.778094]"
1696177.0,448.7,"[51.894300605811814, 4.785954617357672]","[51.89108432298983, 4.788907606371366]"
6999742.0,1334.4,"[51.870688, 4.789522]","[51.882638, 4.790236]"
9771697.0,1128.7,"[51.881664, 4.790065]","[51.871534, 4.789483]"
14032783.0,624.2,"[51.884786, 4.767902]","[51.889638, 4.772429]"
8154419.0,903.3,"[51.869598, 4.778122]","[51.86829, 4.788048]"
16630790.0,5238.9,"[51.869231, 4.786117]","[51.869248, 4.786065]"
16651185.0,1780.3,"[51.883256, 4.847284]","[51.877332, 4.823412]"
9428739.0,1742.5,"[51.877384, 4.823639]","[51.883213, 4.847115]"
3094685.0,1459.8,"[51.86951380223036, 4.854824133217335]","[51.882049944251776, 4.84898379072547]"
8648707.0,1391.8,"[51.890154, 4.814514]","[51.894524, 4.832564]"
8739649.0,448.0,"[51.878064, 4.850694]","[51.881904, 4.848837]"
15774060.0,1419.7,"[51.878286, 4.828028]","[51.882995, 4.847163]"
7294522.0,1482.4,"[51.895675, 4.833312]","[51.8898, 4.814708]"
9533457.0,890.4,"[51.876804, 4.822348]","[51.876865, 4.822558]"
10322358.0,920.1,"[51.880826, 4.820399]","[51.888259, 4.814547]"
6808881.0,1094.6,"[51.889219, 4.813856]","[51.880427, 4.820848]"
16110266.0,540.6,"[51.893675, 4.880045]","[51.892643, 4.873448]"
11371161.0,732.9,"[51.868691, 4.901151]","[51.875033, 4.898267]"
7025286.0,1035.8,"[51.882195, 4.868047]","[51.890976, 4.86343]"
15664904.0,1281.5,"[51.87761, 4.876454]","[51.880584, 4.894217]"
15398765.0,721.8,"[51.88366, 4.871936]","[51.877528, 4.874953]"
2192699.0,4444.1,"[51.892438, 4.87281]","[51.892644, 4.873278]"
11371144.0,273.4,"[51.869416, 4.880363]","[51.870037, 4.884196]"
6895540.0,1398.2,"[51.880888, 4.895115]","[51.87745, 4.875772]"
3803194.0,2876.5,"[51.869837, 4.858104]","[51.880722, 4.895157]"
8179167.0,2122.7,"[51.890835, 4.863513]","[51.877543, 4.874787]"
16691307.0,1972.9,"[51.872398, 4.918617]","[51.886857, 4.933088]"
15114204.0,2946.5,"[51.887053, 4.93352]","[51.868472, 4.90757]"
12612351.0,393.9,"[51.883077, 4.944979]","[51.880074, 4.946412]"
7486625.0,2104.2,"[51.876878, 4.946612]","[51.868225, 4.920011]"
6820308.0,2916.9,"[51.868553, 4.905128]","[51.885737, 4.93203]"
21699102.0,1137.3,"[51.868355, 4.92069]","[51.87359, 4.934788]"
17119637.0,804.6,"[51.879407, 4.915477]","[51.872427, 4.918443]"
12612167.0,2966.8,"[51.868554, 4.907594]","[51.887091, 4.933747]"
11969879.0,2980.9,"[51.873104, 4.918179]","[51.887878, 4.931738]"
21132398.0,3207.0,"[51.886989, 4.932501]","[51.872857, 4.918253]"
13192332.0,114.1,"[51.876522, 4.968672]","[51.877003, 4.96721]"
3036673.0,396.8,"[51.879685, 4.964686]","[51.876862, 4.967568]"
15773716.0,468.7,"[51.877095, 4.966889]","[51.88037, 4.963278]"
8633800.0,482.0,"[51.878923, 4.965648]","[51.87596, 4.970008]"
10437565.0,691.9,"[51.873938, 4.991145]","[51.873425, 4.981431]"
6863781.0,1584.0,"[51.877453, 4.950221]","[51.876535, 4.968497]"
11192031.0,1805.8,"[51.876961, 4.967348]","[51.873941, 4.991201]"
21844366.0,927.4,"[51.880604, 4.962518]","[51.877437, 4.950216]"
6123461.0,823.1,"[51.882376, 4.960623]","[51.883085, 4.948907]"
7045454.0,1210.9,"[51.873757, 4.986632]","[51.875727, 4.97044]"
14264273.0,592.8,"[51.869015, 4.999022]","[51.87291, 5.00483]"
7322410.0,550.9,"[51.872496, 5.004447]","[51.868945, 4.998906]"
12067716.0,1451.7,"[51.881105, 5.025562]","[51.875683, 5.006378]"
19834663.0,1158.6,"[51.876292, 5.008684]","[51.880621, 5.024019]"
9530565.0,287.4,"[51.882116, 5.07595]","[51.880075, 5.078503]"
7322375.0,246.5,"[51.892769, 5.063161]","[51.894596, 5.061149]"
15818390.0,1123.5,"[51.89449, 5.081169]","[51.892664, 5.065385]"
11800129.0,325.8,"[51.880292, 5.078284]","[51.877589, 5.079336]"
4661670.0,2485.1,"[51.872044, 5.045193]","[51.882379, 5.075291]"
20811888.0,417.4,"[51.882737, 5.075298]","[51.879748, 5.078946]"
15802940.0,746.2,"[51.875643, 5.073154]","[51.879837, 5.079]"
10341043.0,1180.5,"[51.872724, 5.058965]","[51.872573, 5.075056]"
12313904.0,3277.9,"[51.87746, 5.079359]","[51.871318, 5.044642]"
14235735.0,539.4,"[51.873705, 5.066149]","[51.871116, 5.060387]"
18089067.0,1055.6,"[51.887242, 5.090664]","[51.877949, 5.093724]"
14485774.0,1138.2,"[51.887494, 5.115397]","[51.878557, 5.119302]"
18206935.0,1225.9,"[51.890743, 5.096941]","[51.888836, 5.113632]"
17851513.0,595.2,"[51.892746, 5.088568]","[51.887565, 5.090631]"
5059831.0,662.8,"[51.88884, 5.123765]","[51.890658, 5.114843]"
14291085.0,1004.3,"[51.883918, 5.101787]","[51.887315, 5.091137]"
4679957.0,1261.0,"[51.877957, 5.093852]","[51.888978, 5.090047]"
7279603.0,549.4,"[51.87731, 5.116802]","[51.881268, 5.111986]"
7915526.0,391.3,"[51.880997, 5.112296]","[51.878188, 5.115715]"
19520165.0,860.7,"[51.868244, 5.109549]","[51.873906, 5.118037]"
7370344.0,440.8,"[51.922282, 3.98617]","[51.920928, 3.990676]"
7370325.0,520.7,"[51.921972, 3.986727]","[51.919867, 3.991541]"
19913872.0,3970.6,"[51.89737, 4.036119]","[51.897721, 4.036419]"
3494218.0,11182.6,"[51.917941, 4.087337]","[51.918118, 4.087315]"
18406158.0,575.9,"[51.915509, 4.062961]","[51.917761, 4.070276]"
4959985.0,362.6,"[51.91697, 4.067357]","[51.915471, 4.062939]"
21405158.0,545.1,"[51.918127, 4.058401]","[51.915723, 4.064479]"
10394782.0,307.9,"[51.908802, 4.078147]","[51.9099, 4.082173]"
5564849.0,475.6,"[51.917887, 4.070663]","[51.91753, 4.077332]"
3784829.0,1919.7,"[51.92029162310064, 4.09249322488904]","[51.91677516326308, 4.066367000341415]"
15554084.0,852.6,"[51.915097, 4.083016]","[51.919449, 4.089841]"
16678631.0,323.0,"[51.908467, 4.05182]","[51.91074, 4.054791]"
16959443.0,841.3,"[51.906311, 4.076961]","[51.901416, 4.08602]"
7837858.0,1438.8,"[51.915217, 4.103669]","[51.915274, 4.103731]"
4686764.0,211.5,"[51.920767, 4.095958]","[51.921592, 4.098476]"
2120687.0,11163.1,"[51.92179596930483, 4.1044818052426955]","[51.92145301358215, 4.104029650310022]"
4528104.0,894.2,"[51.920596, 4.125201]","[51.918207, 4.112809]"
9875292.0,751.6,"[51.911625, 4.121537]","[51.905467, 4.117312]"
19121415.0,969.9,"[51.904884, 4.112064]","[51.906896, 4.098631]"
15858880.0,1537.2,"[51.899002, 4.113395]","[51.911377, 4.121377]"
15807906.0,1410.6,"[51.914227, 4.116908]","[51.922981, 4.104718]"
9232869.0,1542.5,"[51.90434, 4.120492]","[51.909685, 4.135572]"
16959461.0,1209.4,"[51.902367, 4.096518]","[51.900275, 4.113136]"
20307987.0,789.0,"[51.914921, 4.167829]","[51.909073, 4.17355]"
11071410.0,775.2,"[51.909088, 4.173437]","[51.914864, 4.167932]"
7019404.0,448.4,"[51.901462, 4.170149]","[51.904474, 4.173411]"
21783555.0,360.6,"[51.912005, 4.171517]","[51.909022, 4.173533]"
9944036.0,983.2,"[51.907499, 4.149959]","[51.914696, 4.151084]"
20307969.0,1997.2,"[51.901051, 4.157688]","[51.914764, 4.167647]"
7019410.0,481.5,"[51.904664, 4.173495]","[51.901508, 4.170016]"
9943985.0,309.3,"[51.912839, 4.154381]","[51.914696, 4.151084]"
16445210.0,1065.7,"[51.908392, 4.162018]","[51.901148, 4.157682]"
12919243.0,341.8,"[51.911971, 4.166262]","[51.909116, 4.165223]"
15019131.0,1890.4,"[51.912378, 4.185422]","[51.902512, 4.207743]"
3070561.0,522.9,"[51.900519132614136, 4.217441082000732]","[51.90169930458069, 4.211212992668152]"
3108159.0,644.4,"[51.89780979776569, 4.205545159658308]","[51.89924423947565, 4.207245689453707]"
3747864.0,544.1,"[51.902792, 4.207226]","[51.899084, 4.206797]"
5016659.0,2556.8,"[51.914353, 4.188103]","[51.90036, 4.217376]"
17259733.0,1749.7,"[51.917157, 4.223589]","[51.917165, 4.223346]"
8876449.0,20314.1,"[51.917926, 4.227505]","[51.917911, 4.227478]"
9096074.0,234.6,"[51.917215, 4.223793]","[51.918006, 4.22482]"
9114244.0,483.4,"[51.899653, 4.224811]","[51.90001, 4.218208]"
11654652.0,193.8,"[51.911983, 4.227258]","[51.910324, 4.22694]"
6787632.0,362.3,"[51.901317, 4.22891]","[51.90129, 4.229211]"
4975706.0,68.6,"[51.915844, 4.250734]","[51.916402, 4.251129]"
10382983.0,353.4,"[51.918936, 4.239621]","[51.916878, 4.24353]"
10447558.0,440.0,"[51.919285, 4.260105]","[51.921131, 4.265723]"
15931259.0,422.3,"[51.908668, 4.240979]","[51.909478, 4.245346]"
3070489.0,264.0,"[51.900771260261536, 4.229752421379089]","[51.9014310836792, 4.2291998863220215]"
20014011.0,734.4,"[51.896884, 4.262041]","[51.902802, 4.264145]"
20060966.0,744.8,"[51.902851, 4.26404]","[51.896843, 4.262088]"
12275843.0,160.7,"[51.923152, 4.256666]","[51.922529, 4.254568]"
11900698.0,1150.2,"[51.923531, 4.272397]","[51.918664, 4.257753]"
14737174.0,807.9,"[51.902083, 4.291065]","[51.905844, 4.281386]"
2028685.0,2210.4,"[51.92324297502637, 4.281757269054651]","[51.919218404218554, 4.31295027025044]"
1293376.0,284.0,"[51.91850291052181, 4.309900183524664]","[51.91955140758589, 4.313012610861622]"
2313622.0,320.1,"[51.920707, 4.315508]","[51.918783, 4.31236]"
8228469.0,1160.4,"[51.917035, 4.30591]","[51.913115, 4.2942]"
1807269.0,523.1,"[51.92004402168095, 4.313483275473118]","[51.9182266574353, 4.307727003470063]"
20838755.0,735.8,"[51.918256, 4.302043]","[51.914209, 4.296158]"
20968894.0,313.9,"[51.904423, 4.306755]","[51.901621, 4.307017]"
2512008.0,1663.8,"[51.91321327351034, 4.293979341164231]","[51.92107608541846, 4.274158403277397]"
6912472.0,960.6,"[51.919724, 4.31829]","[51.918232, 4.307324]"
5843697.0,8331.3,"[51.921304, 4.334292]","[51.920935, 4.334217]"
6750621.0,401.4,"[51.921029, 4.328487]","[51.920765, 4.333485]"
15774491.0,937.3,"[51.901858, 4.323942]","[51.901398, 4.337242]"
16731464.0,1234.4,"[51.903801, 4.347745]","[51.909896, 4.362349]"
16283908.0,966.3,"[51.901557, 4.337518]","[51.901884, 4.323831]"
7746869.0,640.9,"[51.906974, 4.357559]","[51.903964, 4.349676]"
18282637.0,798.8,"[51.922862, 4.340374]","[51.915952, 4.342644]"
16134347.0,579.3,"[51.903466, 4.346244]","[51.902093, 4.338261]"
9421497.0,544.7,"[51.915395, 4.346837]","[51.91297, 4.352933]"
4251645.0,1580.4,"[51.911133, 4.361313]","[51.915697, 4.342036]"
11332601.0,571.6,"[51.90342, 4.370549]","[51.90342, 4.370239]"
9724559.0,455.8,"[51.908694, 4.36609]","[51.908845, 4.372591]"
15687932.0,398.2,"[51.908836, 4.371938]","[51.908739, 4.366217]"
10142402.0,1097.1,"[51.91932, 4.376858]","[51.910367, 4.374467]"
7936174.0,695.7,"[51.91203, 4.373144]","[51.917843, 4.375995]"
18411629.0,542.4,"[51.909739, 4.375351]","[51.909058, 4.382717]"
20669822.0,633.7,"[51.907904, 4.387346]","[51.906353, 4.396011]"
18413908.0,533.0,"[51.909137, 4.382542]","[51.909772, 4.375313]"
5200054.0,1341.8,"[51.913272, 4.397629]","[51.911238, 4.379244]"
19488620.0,621.8,"[51.906368, 4.396212]","[51.907961, 4.387184]"
6066756.0,835.4,"[51.916703, 4.444378]","[51.922217, 4.437421]"
6066773.0,808.8,"[51.922257, 4.437404]","[51.916768, 4.444509]"
4668892.0,815.8,"[51.910158, 4.449749]","[51.916695, 4.444453]"
5080714.0,924.1,"[51.91764, 4.443708]","[51.910195, 4.44947]"
18844340.0,465.5,"[51.913683, 4.419916]","[51.913244, 4.426642]"
4846643.0,667.5,"[51.909835, 4.43506]","[51.905473, 4.441732]"
2414932.0,1261.8,"[51.913463766666666, 4.427757833333334]","[51.91456786666666, 4.409515783333333]"
1915723.0,944.5,"[51.913997283333345, 4.413572216666666]","[51.91312106666666, 4.427227633333334]"
2414944.0,516.4,"[51.91410075, 4.41713065]","[51.91454744999999, 4.4096805833333335]"
1989055.0,711.9,"[51.90540871582925, 4.440938830375671]","[51.910216491669416, 4.434123253449798]"
1374131.0,462.3,"[51.907814, 4.490371]","[51.910071, 4.484732]"
1422377.0,576.9,"[51.91207379837216, 4.481875806081951]","[51.908651448593794, 4.487537228494752]"
15767263.0,1066.1,"[51.912187, 4.482727]","[51.918387, 4.494196]"
5200105.0,1006.5,"[51.908161, 4.49343]","[51.912147, 4.482503]"
7770157.0,392.2,"[51.916271, 4.481567]","[51.912784, 4.481648]"
14883447.0,370.5,"[51.901338, 4.496157]","[51.89804, 4.49552]"
5287118.0,1083.8,"[51.906179, 4.494244]","[51.912109, 4.482449]"
5308882.0,689.3,"[51.90844, 4.468064]","[51.911237, 4.47702]"
12662196.0,444.5,"[51.917029, 4.4958]","[51.913764, 4.497572]"
9575886.0,386.8,"[51.920205, 4.471543]","[51.918005, 4.472059]"
682328.0,911.7,"[51.911727, 4.538689]","[51.904719, 4.542749]"
2626591.0,943.5,"[51.91357654519379, 4.5284463185817]","[51.90908459946513, 4.538339646533132]"
8357911.0,1131.3,"[51.916077, 4.514648]","[51.920246, 4.500018]"
1910065.0,1057.4,"[51.92023115147057, 4.500733232807439]","[51.91619460586838, 4.51441997103097]"
1956433.0,478.5,"[51.9126929, 4.5355584]","[51.9088909, 4.5386623]"
5725188.0,439.1,"[51.915538, 4.521724]","[51.913826, 4.52746]"
7023233.0,376.6,"[51.901007, 4.51116]","[51.902916, 4.506651]"
3259209.0,618.3,"[51.92042808485283, 4.530494840964492]","[51.915069576974126, 4.528537077533851]"
1661660.0,286.5,"[51.897224793210626, 4.51863706111908]","[51.898857252672315, 4.515560232102871]"
7262358.0,1809.0,"[51.906462, 4.523478]","[51.906039, 4.541496]"
682888.0,982.5,"[51.899036, 4.548509]","[51.904212, 4.543173]"
1174956.0,521.2,"[51.914153723046184, 4.584529548883438]","[51.91691975109279, 4.578926246613264]"
1657030.0,470.1,"[51.90074494108558, 4.545620838180184]","[51.89876656048, 4.549857135862112]"
4989498.0,2170.5,"[51.908547, 4.548739]","[51.915165, 4.576146]"
12782376.0,294.4,"[51.91676, 4.576475]","[51.916703, 4.579767]"
5704106.0,200.6,"[51.913274, 4.569989]","[51.911995, 4.568054]"
10279672.0,1424.9,"[51.900063, 4.570533]","[51.902079, 4.550246]"
1337949.0,668.1,"[51.92293347330011, 4.571295361970152]","[51.917991377461625, 4.575951173905819]"
5118666.0,297.9,"[51.919219, 4.581476]","[51.916631, 4.580526]"
13125202.0,938.6,"[51.919915, 4.557193]","[51.91549, 4.546845]"
2377934.0,1482.5,"[51.907996628433466, 4.621976455673575]","[51.90682961605489, 4.600569494068623]"
5059201.0,2472.7,"[51.905059, 4.597911]","[51.898209, 4.630321]"
21533910.0,2101.5,"[51.899039, 4.616337]","[51.909059, 4.593082]"
14988754.0,7986.3,"[51.904834, 4.620901]","[51.904851, 4.620911]"
6913273.0,2206.1,"[51.898449, 4.626276]","[51.905084, 4.597788]"
10082888.0,870.0,"[51.90826, 4.600194]","[51.908266, 4.61196]"
8975242.0,2699.2,"[51.904052, 4.632812]","[51.905618, 4.598473]"
10210326.0,579.3,"[51.911038, 4.593707]","[51.90835, 4.599574]"
17420720.0,633.4,"[51.916178, 4.593645]","[51.920073, 4.600563]"
4924864.0,590.4,"[51.914092, 4.616542]","[51.910206, 4.622275]"
7247817.0,1124.7,"[51.915106, 4.659378]","[51.912254, 4.644066]"
7630590.0,491.3,"[51.897983, 4.632986]","[51.897601, 4.640093]"
17338685.0,1790.3,"[51.916447, 4.659903]","[51.914752, 4.639861]"
17546952.0,1294.7,"[51.911617, 4.643545]","[51.900235, 4.641345]"
8766261.0,1467.2,"[51.89765, 4.64057]","[51.910599, 4.64411]"
13234586.0,620.3,"[51.900617, 4.657177]","[51.906107, 4.658391]"
7768064.0,453.8,"[51.905086, 4.658104]","[51.901034, 4.657374]"
5865685.0,1586.8,"[51.911661, 4.643432]","[51.897876, 4.640659]"
6868392.0,1737.7,"[51.905581, 4.684327]","[51.921159, 4.686009]"
3587174.0,1723.3,"[51.922686, 4.68533]","[51.907391, 4.684455]"
12064076.0,13214.7,"[51.922642, 4.686898]","[51.922658, 4.686708]"
22405450.0,1183.5,"[51.903569, 4.693808]","[51.906401, 4.71033]"
10858183.0,33192.2,"[51.905665, 4.692022]","[51.90911, 4.682533]"
4056459.0,1761.5,"[51.896338, 4.685125]","[51.896228, 4.684929]"
9965814.0,12631.4,"[51.922668, 4.686904]","[51.92267, 4.68691]"
14906682.0,1563.9,"[51.91107, 4.762939]","[51.902625, 4.746877]"
14906704.0,908.0,"[51.901024, 4.736702]","[51.896589, 4.725778]"
14906693.0,489.5,"[51.902318, 4.745468]","[51.901104, 4.738687]"
3669109.0,3602.1,"[51.918948, 4.76736]","[51.901212, 4.726304]"
4781450.0,1406.0,"[51.914471, 4.72611]","[51.901852, 4.725209]"
2483147.0,1809.4,"[51.90055857, 4.72555585]","[51.9167028, 4.72636097]"
16688152.0,1592.2,"[51.90771, 4.767548]","[51.900002, 4.748102]"
14032727.0,250.4,"[51.901194, 4.751004]","[51.899952, 4.747979]"
2483161.0,1891.6,"[51.89998817, 4.72479962]","[51.9167028, 4.72636097]"
16688156.0,1609.9,"[51.899957, 4.748012]","[51.907722, 4.767583]"
14909417.0,330.3,"[51.92136, 4.807728]","[51.922335, 4.811892]"
5523792.0,1147.4,"[51.918322, 4.791654]","[51.921366, 4.807443]"
14902851.0,330.1,"[51.922372, 4.811896]","[51.921394, 4.807728]"
7637897.0,221.2,"[51.923056, 4.785339]","[51.92109, 4.785051]"
15030175.0,1892.9,"[51.898082, 4.770709]","[51.90592, 4.795134]"
10368984.0,1224.1,"[51.915883, 4.786828]","[51.906645, 4.796482]"
7567484.0,1127.0,"[51.907118, 4.796238]","[51.915608, 4.787295]"
3718581.0,1532.8,"[51.913549890741706, 4.788722349330783]","[51.90793099813163, 4.768419032916427]"
16688159.0,1608.9,"[51.907783, 4.767849]","[51.913611, 4.788993]"
14909394.0,1208.8,"[51.906724, 4.796548]","[51.915861, 4.787008]"
10138917.0,1728.3,"[51.90458, 4.83963]","[51.916667, 4.824193]"
2601865.0,167.2,"[51.9212754288415, 4.81444926035512]","[51.9223645113946, 4.81277241896392]"
9719218.0,6438.4,"[51.914089, 4.843054]","[51.914163, 4.843174]"
7420227.0,3918.0,"[51.897405, 4.834319]","[51.922237, 4.81291]"
17273414.0,709.1,"[51.917221, 4.823529]","[51.912064, 4.829574]"
21541523.0,993.0,"[51.904894, 4.839259]","[51.911688, 4.83019]"
7480331.0,923.0,"[51.906823, 4.849658]","[51.913766, 4.842454]"
8588034.0,823.1,"[51.90205, 4.843107]","[51.897224, 4.834103]"
20814443.0,345.4,"[51.913829, 4.830572]","[51.916327, 4.827593]"
9772418.0,966.3,"[51.921614, 4.83437]","[51.914277, 4.841743]"
15775105.0,1098.6,"[51.90372, 4.884476]","[51.913137, 4.879723]"
7034429.0,740.7,"[51.909398, 4.881356]","[51.903076, 4.884706]"
9772337.0,583.0,"[51.902376, 4.885225]","[51.897323, 4.886601]"
18498093.0,1058.2,"[51.91239, 4.879716]","[51.903345, 4.884464]"
8473103.0,467.6,"[51.898058, 4.886853]","[51.902157, 4.885308]"
15401033.0,842.0,"[51.902596, 4.898263]","[51.902919, 4.886693]"
13718816.0,1565.2,"[51.899735, 4.870141]","[51.90165, 4.885035]"
14286257.0,597.3,"[51.897258, 4.886565]","[51.902348, 4.885189]"
2195708.0,9930.2,"[51.91941, 4.938547]","[51.919508, 4.938743]"
2192895.0,805.5,"[51.903773, 4.941946]","[51.903717, 4.941878]"
6953856.0,11203.5,"[51.907831, 4.941963]","[51.918995, 4.93735]"
8154259.0,1063.0,"[51.918754, 4.936718]","[51.914055, 4.923268]"
15398930.0,421.8,"[51.900447, 4.93373]","[51.900822, 4.927671]"
16772269.0,1148.7,"[51.913847, 4.922426]","[51.918866, 4.937027]"
15399099.0,1384.2,"[51.914065, 4.920617]","[51.905545, 4.906816]"
7666876.0,1415.9,"[51.913432, 4.922426]","[51.901147, 4.927392]"
11223486.0,1157.9,"[51.923068, 4.914702]","[51.91397, 4.921754]"
6738527.0,1418.0,"[51.90114, 4.927333]","[51.913467, 4.922406]"
2317907.0,249.0,"[51.91865329630673, 4.99159500002861]","[51.91953976638615, 4.988211477175355]"
2200171.0,360.9,"[51.917068, 4.986664]","[51.919836, 4.98868]"
16117961.0,894.8,"[51.906328, 4.986089]","[51.906305, 4.986066]"
11423823.0,1183.8,"[51.898935, 4.955922]","[51.896834, 4.972773]"
9807868.0,2991.0,"[51.90522, 4.947468]","[51.916866, 4.983317]"
12150504.0,1118.9,"[51.897079, 4.971939]","[51.899161, 4.956018]"
9494281.0,1210.8,"[51.90623, 4.952055]","[51.899629, 4.954892]"
8499988.0,1221.9,"[51.909759, 4.986251]","[51.918125, 4.992094]"
5581841.0,469.7,"[51.922579, 4.990059]","[51.91863, 4.987651]"
9971288.0,501.5,"[51.901833, 4.981124]","[51.906223, 4.982699]"
12079004.0,2696.5,"[51.920891, 5.007296]","[51.900805, 4.995729]"
6303751.0,172.9,"[51.90873, 4.995681]","[51.910234, 4.996317]"
11152219.0,512.3,"[51.900495, 4.995951]","[51.900926, 5.003319]"
8608241.0,856.9,"[51.904316, 5.015536]","[51.909868, 5.02415]"
8593762.0,469.7,"[51.921387, 5.00797]","[51.921036, 5.001414]"
8107736.0,2024.7,"[51.918876, 4.998517]","[51.901225, 4.994302]"
8500001.0,1007.5,"[51.910017, 5.024343]","[51.912336, 5.037027]"
8499976.0,681.7,"[51.921145, 4.998747]","[51.921222, 5.008044]"
8593732.0,1004.0,"[51.912234, 5.037059]","[51.91015, 5.024495]"
6746352.0,55875.8,"[51.917084, 4.998496]","[51.917245, 4.998454]"
15418545.0,2114.7,"[51.906508, 5.053703]","[51.900091, 5.079939]"
6820363.0,1472.4,"[51.907972, 5.052289]","[51.917811, 5.066609]"
7348670.0,1825.0,"[51.900741, 5.078693]","[51.905787, 5.056075]"
9270722.0,1562.2,"[51.917938, 5.066675]","[51.90772, 5.05164]"
20725079.0,1217.8,"[51.918259, 5.067236]","[51.910171, 5.055327]"
20919050.0,357.1,"[51.919949, 5.113485]","[51.921464, 5.109186]"
21065408.0,385.6,"[51.914847, 5.111316]","[51.912545, 5.108397]"
7273524.0,219.7,"[51.921139, 5.109538]","[51.920254, 5.112348]"
20811443.0,1384.3,"[51.909193, 5.103164]","[51.914925, 5.08535]"
17068992.0,1475.8,"[51.914812, 5.085706]","[51.908797, 5.104563]"
4812125.0,2046.7,"[51.903054, 5.099974]","[51.918689, 5.115389]"
17766086.0,471.0,"[51.91204, 5.108308]","[51.915045, 5.11156]"
7348712.0,1903.3,"[51.917901, 5.114384]","[51.903564, 5.100433]"
17766098.0,1884.6,"[51.903772, 5.100374]","[51.917478, 5.113632]"
8657873.0,17.5,"[51.902235, 5.124283]","[51.902397, 5.123964]"
13196379.0,562.5,"[51.914501, 5.136194]","[51.912052, 5.143254]"
13313692.0,1369.5,"[51.916544, 5.153005]","[51.914278, 5.1366]"
5385613.0,532.1,"[51.912075, 5.143033]","[51.914452, 5.136186]"
